Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId
882,N,-62.16376536982659,-33.808241599712176,104.233162,BC,18/19,6
880,N,-62.1632653698266,-33.80809159971218,104.233162,BC,18/19,6
883,N,-62.163465369826596,-33.80794159971218,104.233162,BC,18/19,6
879,N,-62.16396536982659,-33.80809159971218,104.233162,BC,18/19,6
877,N,-62.1632653698266,-33.808441599712175,104.233162,BC,18/19,6
881,N,-62.163615369826594,-33.80774159971218,104.233162,BC,18/19,6
875,N,-62.1632653698266,-33.80774159971218,104.233162,BC,18/19,6
874,N,-62.16396536982659,-33.808441599712175,104.233162,BC,18/19,6
884,N,-62.16376536982659,-33.80794159971218,104.233162,BC,18/19,6
2,N,-62.163615369826594,-33.80809159971218,104.233162,BC,18/19,6
876,N,-62.16396536982659,-33.80774159971218,104.233162,BC,18/19,6
885,N,-62.163465369826596,-33.808241599712176,104.233162,BC,18/19,6
3,M,-62.16477323431994,-33.81367146108375,103.859932,BC,18/19,7
888,M,-62.165123234319935,-33.81332146108375,103.859932,BC,18/19,7
887,M,-62.16442323431994,-33.81332146108375,103.859932,BC,18/19,7
897,M,-62.16462323431994,-33.81382146108375,103.859932,BC,18/19,7
896,M,-62.164923234319936,-33.81352146108375,103.859932,BC,18/19,7
895,M,-62.16462323431994,-33.81352146108375,103.859932,BC,18/19,7
893,M,-62.16477323431994,-33.81332146108375,103.859932,BC,18/19,7
892,M,-62.16442323431994,-33.81367146108375,103.859932,BC,18/19,7
894,M,-62.164923234319936,-33.81382146108375,103.859932,BC,18/19,7
890,M,-62.16477323431994,-33.81402146108375,103.859932,BC,18/19,7
889,M,-62.16442323431994,-33.81402146108375,103.859932,BC,18/19,7
891,M,-62.165123234319935,-33.81367146108375,103.859932,BC,18/19,7
886,M,-62.165123234319935,-33.81402146108375,103.859932,BC,18/19,7
904,M,-62.09685026248786,-33.778627748600684,98.532104,BC,18/19,9
4,M,-62.09720026248786,-33.778627748600684,98.532104,BC,18/19,9
909,M,-62.09705026248786,-33.77877774860068,98.532104,BC,18/19,9
908,M,-62.09735026248786,-33.778477748600686,98.532104,BC,18/19,9
907,M,-62.09705026248786,-33.778477748600686,98.532104,BC,18/19,9
906,M,-62.09735026248786,-33.77877774860068,98.532104,BC,18/19,9
905,M,-62.09720026248786,-33.778277748600686,98.532104,BC,18/19,9
903,M,-62.09755026248786,-33.778627748600684,98.532104,BC,18/19,9
901,M,-62.09685026248786,-33.77897774860068,98.532104,BC,18/19,9
900,M,-62.09755026248786,-33.778277748600686,98.532104,BC,18/19,9
899,M,-62.09685026248786,-33.778277748600686,98.532104,BC,18/19,9
898,M,-62.09755026248786,-33.77897774860068,98.532104,BC,18/19,9
902,M,-62.09720026248786,-33.77897774860068,98.532104,BC,18/19,9
916,N,-62.09911967689482,-33.775894467381505,98.532104,BC,18/19,10
917,N,-62.09946967689482,-33.77554446738151,98.532104,BC,18/19,10
918,N,-62.09961967689482,-33.7760444673815,98.532104,BC,18/19,10
919,N,-62.09931967689482,-33.77574446738151,98.532104,BC,18/19,10
920,N,-62.09961967689482,-33.77574446738151,98.532104,BC,18/19,10
921,N,-62.09931967689482,-33.7760444673815,98.532104,BC,18/19,10
913,N,-62.09911967689482,-33.7762444673815,98.532104,BC,18/19,10
914,N,-62.09946967689482,-33.7762444673815,98.532104,BC,18/19,10
910,N,-62.09981967689482,-33.7762444673815,98.532104,BC,18/19,10
911,N,-62.09911967689482,-33.77554446738151,98.532104,BC,18/19,10
912,N,-62.09981967689482,-33.77554446738151,98.532104,BC,18/19,10
915,N,-62.09981967689482,-33.775894467381505,98.532104,BC,18/19,10
5,N,-62.09946967689482,-33.775894467381505,98.532104,BC,18/19,10
932,S,-62.131345164012686,-33.7891213153716,103.085487,BC,18/19,14
933,S,-62.13104516401269,-33.7894213153716,103.085487,BC,18/19,14
931,S,-62.13104516401269,-33.7891213153716,103.085487,BC,18/19,14
930,S,-62.131345164012686,-33.7894213153716,103.085487,BC,18/19,14
929,S,-62.13119516401269,-33.7889213153716,103.085487,BC,18/19,14
928,S,-62.13084516401269,-33.7892713153716,103.085487,BC,18/19,14
927,S,-62.131545164012685,-33.7892713153716,103.085487,BC,18/19,14
925,S,-62.13084516401269,-33.7896213153716,103.085487,BC,18/19,14
926,S,-62.13119516401269,-33.7896213153716,103.085487,BC,18/19,14
923,S,-62.13084516401269,-33.7889213153716,103.085487,BC,18/19,14
922,S,-62.131545164012685,-33.7896213153716,103.085487,BC,18/19,14
6,S,-62.13119516401269,-33.7892713153716,103.085487,BC,18/19,14
924,S,-62.131545164012685,-33.7889213153716,103.085487,BC,18/19,14
940,S,-62.139876507060855,-33.79708473742619,101.863167,BC,18/19,15
943,S,-62.140076507060854,-33.79693473742619,101.863167,BC,18/19,15
944,S,-62.14037650706085,-33.79693473742619,101.863167,BC,18/19,15
942,S,-62.14037650706085,-33.79723473742619,101.863167,BC,18/19,15
945,S,-62.140076507060854,-33.79723473742619,101.863167,BC,18/19,15
941,S,-62.14022650706085,-33.79673473742619,101.863167,BC,18/19,15
938,S,-62.14022650706085,-33.79743473742619,101.863167,BC,18/19,15
939,S,-62.14057650706085,-33.79708473742619,101.863167,BC,18/19,15
936,S,-62.14057650706085,-33.79673473742619,101.863167,BC,18/19,15
935,S,-62.139876507060855,-33.79673473742619,101.863167,BC,18/19,15
934,S,-62.14057650706085,-33.79743473742619,101.863167,BC,18/19,15
7,S,-62.14022650706085,-33.79708473742619,101.863167,BC,18/19,15
937,S,-62.139876507060855,-33.79743473742619,101.863167,BC,18/19,15
955,S,-62.20727896225508,-33.844492692435956,115.140739,BC,18/19,23
951,S,-62.20777896225508,-33.844642692435954,115.140739,BC,18/19,23
956,S,-62.20757896225508,-33.844492692435956,115.140739,BC,18/19,23
957,S,-62.20727896225508,-33.84479269243595,115.140739,BC,18/19,23
954,S,-62.20757896225508,-33.84479269243595,115.140739,BC,18/19,23
952,S,-62.20707896225508,-33.844642692435954,115.140739,BC,18/19,23
950,S,-62.20742896225508,-33.84499269243595,115.140739,BC,18/19,23
953,S,-62.20742896225508,-33.84429269243596,115.140739,BC,18/19,23
948,S,-62.20777896225508,-33.84429269243596,115.140739,BC,18/19,23
947,S,-62.20707896225508,-33.84429269243596,115.140739,BC,18/19,23
946,S,-62.20777896225508,-33.84499269243595,115.140739,BC,18/19,23
8,S,-62.20742896225508,-33.844642692435954,115.140739,BC,18/19,23
949,S,-62.20707896225508,-33.84499269243595,115.140739,BC,18/19,23
963,N,-62.17257988165713,-33.81601874228309,103.58934,BC,18/19,25
9,N,-62.17222988165713,-33.81601874228309,103.58934,BC,18/19,25
958,N,-62.17257988165713,-33.81636874228309,103.58934,BC,18/19,25
959,N,-62.171879881657134,-33.815668742283094,103.58934,BC,18/19,25
961,N,-62.171879881657134,-33.81636874228309,103.58934,BC,18/19,25
962,N,-62.17222988165713,-33.81636874228309,103.58934,BC,18/19,25
964,N,-62.171879881657134,-33.81601874228309,103.58934,BC,18/19,25
960,N,-62.17257988165713,-33.815668742283094,103.58934,BC,18/19,25
966,N,-62.17237988165713,-33.81616874228309,103.58934,BC,18/19,25
967,N,-62.17207988165713,-33.815868742283094,103.58934,BC,18/19,25
968,N,-62.17237988165713,-33.815868742283094,103.58934,BC,18/19,25
965,N,-62.17222988165713,-33.815668742283094,103.58934,BC,18/19,25
969,N,-62.17207988165713,-33.81616874228309,103.58934,BC,18/19,25
10,N,-62.17375826278836,-33.81297880842235,103.58934,BC,18/19,26
981,N,-62.17360826278836,-33.81312880842235,103.58934,BC,18/19,26
980,N,-62.17390826278836,-33.81282880842235,103.58934,BC,18/19,26
979,N,-62.17360826278836,-33.81282880842235,103.58934,BC,18/19,26
978,N,-62.17390826278836,-33.81312880842235,103.58934,BC,18/19,26
977,N,-62.17375826278836,-33.81262880842235,103.58934,BC,18/19,26
976,N,-62.173408262788364,-33.81297880842235,103.58934,BC,18/19,26
975,N,-62.17410826278836,-33.81297880842235,103.58934,BC,18/19,26
974,N,-62.17375826278836,-33.81332880842235,103.58934,BC,18/19,26
973,N,-62.173408262788364,-33.81332880842235,103.58934,BC,18/19,26
972,N,-62.17410826278836,-33.81262880842235,103.58934,BC,18/19,26
971,N,-62.173408262788364,-33.81262880842235,103.58934,BC,18/19,26
970,N,-62.17410826278836,-33.81332880842235,103.58934,BC,18/19,26
993,N,-62.17407140858571,-33.81797725927307,103.561348,BC,18/19,27
11,N,-62.17422140858571,-33.81782725927307,103.561348,BC,18/19,27
991,N,-62.17407140858571,-33.817677259273076,103.561348,BC,18/19,27
990,N,-62.174371408585706,-33.81797725927307,103.561348,BC,18/19,27
989,N,-62.17422140858571,-33.817477259273076,103.561348,BC,18/19,27
992,N,-62.174371408585706,-33.817677259273076,103.561348,BC,18/19,27
987,N,-62.174571408585706,-33.81782725927307,103.561348,BC,18/19,27
986,N,-62.17422140858571,-33.81817725927307,103.561348,BC,18/19,27
985,N,-62.17387140858571,-33.81817725927307,103.561348,BC,18/19,27
984,N,-62.174571408585706,-33.817477259273076,103.561348,BC,18/19,27
983,N,-62.17387140858571,-33.817477259273076,103.561348,BC,18/19,27
982,N,-62.174571408585706,-33.81817725927307,103.561348,BC,18/19,27
988,N,-62.17387140858571,-33.81782725927307,103.561348,BC,18/19,27
12,A,-62.17727817084816,-33.81444106857418,103.561348,BC,18/19,28
1005,A,-62.177128170848164,-33.81459106857418,103.561348,BC,18/19,28
1003,A,-62.177128170848164,-33.814291068574185,103.561348,BC,18/19,28
1002,A,-62.17742817084816,-33.81459106857418,103.561348,BC,18/19,28
1001,A,-62.17727817084816,-33.814091068574186,103.561348,BC,18/19,28
1004,A,-62.17742817084816,-33.814291068574185,103.561348,BC,18/19,28
999,A,-62.17762817084816,-33.81444106857418,103.561348,BC,18/19,28
994,A,-62.17762817084816,-33.81479106857418,103.561348,BC,18/19,28
1000,A,-62.176928170848164,-33.81444106857418,103.561348,BC,18/19,28
995,A,-62.176928170848164,-33.814091068574186,103.561348,BC,18/19,28
997,A,-62.176928170848164,-33.81479106857418,103.561348,BC,18/19,28
998,A,-62.17727817084816,-33.81479106857418,103.561348,BC,18/19,28
996,A,-62.17762817084816,-33.814091068574186,103.561348,BC,18/19,28
1006,M,-62.18406589743121,-33.81721528691121,103.253433,BC,18/19,30
1007,M,-62.183365897431216,-33.81651528691121,103.253433,BC,18/19,30
1008,M,-62.18406589743121,-33.81651528691121,103.253433,BC,18/19,30
1009,M,-62.183365897431216,-33.81721528691121,103.253433,BC,18/19,30
1010,M,-62.18371589743121,-33.81721528691121,103.253433,BC,18/19,30
1013,M,-62.18371589743121,-33.81651528691121,103.253433,BC,18/19,30
1017,M,-62.183565897431215,-33.81701528691121,103.253433,BC,18/19,30
13,M,-62.18371589743121,-33.81686528691121,103.253433,BC,18/19,30
1014,M,-62.18386589743121,-33.81701528691121,103.253433,BC,18/19,30
1015,M,-62.183565897431215,-33.81671528691121,103.253433,BC,18/19,30
1016,M,-62.18386589743121,-33.81671528691121,103.253433,BC,18/19,30
1011,M,-62.18406589743121,-33.81686528691121,103.253433,BC,18/19,30
1012,M,-62.183365897431216,-33.81686528691121,103.253433,BC,18/19,30
1022,S,-62.052854052392426,-33.754894926033735,102.544304,BC,18/19,33
1023,S,-62.053204052392424,-33.75454492603374,102.544304,BC,18/19,33
1026,S,-62.053004052392424,-33.754694926033736,102.544304,BC,18/19,33
1021,S,-62.05250405239243,-33.754894926033735,102.544304,BC,18/19,33
1020,S,-62.053204052392424,-33.75419492603374,102.544304,BC,18/19,33
1019,S,-62.05250405239243,-33.75419492603374,102.544304,BC,18/19,33
1018,S,-62.053204052392424,-33.754894926033735,102.544304,BC,18/19,33
1027,S,-62.05270405239243,-33.75439492603374,102.544304,BC,18/19,33
1028,S,-62.053004052392424,-33.75439492603374,102.544304,BC,18/19,33
1029,S,-62.05270405239243,-33.754694926033736,102.544304,BC,18/19,33
1024,S,-62.05250405239243,-33.75454492603374,102.544304,BC,18/19,33
1025,S,-62.052854052392426,-33.75419492603374,102.544304,BC,18/19,33
14,S,-62.052854052392426,-33.75454492603374,102.544304,BC,18/19,33
1041,M,-62.05525135427779,-33.75215341815144,102.544304,BC,18/19,34
15,M,-62.05540135427779,-33.75200341815144,102.544304,BC,18/19,34
1031,M,-62.05505135427779,-33.75165341815144,102.544304,BC,18/19,34
1032,M,-62.05575135427779,-33.75165341815144,102.544304,BC,18/19,34
1033,M,-62.05505135427779,-33.752353418151436,102.544304,BC,18/19,34
1034,M,-62.05540135427779,-33.752353418151436,102.544304,BC,18/19,34
1030,M,-62.05575135427779,-33.752353418151436,102.544304,BC,18/19,34
1037,M,-62.05540135427779,-33.75165341815144,102.544304,BC,18/19,34
1038,M,-62.05555135427779,-33.75215341815144,102.544304,BC,18/19,34
1039,M,-62.05525135427779,-33.75185341815144,102.544304,BC,18/19,34
1040,M,-62.05555135427779,-33.75185341815144,102.544304,BC,18/19,34
1035,M,-62.05575135427779,-33.75200341815144,102.544304,BC,18/19,34
1036,M,-62.05505135427779,-33.75200341815144,102.544304,BC,18/19,34
1043,P,-62.07952860966729,-33.76530351163809,100.799461,BC,18/19,38
1042,P,-62.08022860966729,-33.76600351163808,100.799461,BC,18/19,38
1044,P,-62.08022860966729,-33.76530351163809,100.799461,BC,18/19,38
1045,P,-62.07952860966729,-33.76600351163808,100.799461,BC,18/19,38
1046,P,-62.07987860966729,-33.76600351163808,100.799461,BC,18/19,38
1047,P,-62.08022860966729,-33.765653511638085,100.799461,BC,18/19,38
1049,P,-62.07987860966729,-33.76530351163809,100.799461,BC,18/19,38
1050,P,-62.08002860966729,-33.76580351163808,100.799461,BC,18/19,38
1051,P,-62.07972860966729,-33.76550351163809,100.799461,BC,18/19,38
1048,P,-62.07952860966729,-33.765653511638085,100.799461,BC,18/19,38
1053,P,-62.07972860966729,-33.76580351163808,100.799461,BC,18/19,38
16,P,-62.07987860966729,-33.765653511638085,100.799461,BC,18/19,38
1052,P,-62.08002860966729,-33.76550351163809,100.799461,BC,18/19,38
17,P,-62.08897942458506,-33.77395031991701,102.068436,BC,18/19,39
1054,P,-62.08932942458506,-33.77430031991701,102.068436,BC,18/19,39
1065,P,-62.088829424585064,-33.77410031991701,102.068436,BC,18/19,39
1064,P,-62.08912942458506,-33.773800319917015,102.068436,BC,18/19,39
1063,P,-62.088829424585064,-33.773800319917015,102.068436,BC,18/19,39
1055,P,-62.088629424585065,-33.773600319917016,102.068436,BC,18/19,39
1061,P,-62.08897942458506,-33.773600319917016,102.068436,BC,18/19,39
1060,P,-62.088629424585065,-33.77395031991701,102.068436,BC,18/19,39
1056,P,-62.08932942458506,-33.773600319917016,102.068436,BC,18/19,39
1057,P,-62.088629424585065,-33.77430031991701,102.068436,BC,18/19,39
1059,P,-62.08932942458506,-33.77395031991701,102.068436,BC,18/19,39
1058,P,-62.08897942458506,-33.77430031991701,102.068436,BC,18/19,39
1062,P,-62.08912942458506,-33.77410031991701,102.068436,BC,18/19,39
1077,M,-62.03724656140616,-33.74585708551937,97.011208,BC,18/19,45
1076,M,-62.03754656140615,-33.74555708551937,97.011208,BC,18/19,45
1075,M,-62.03724656140616,-33.74555708551937,97.011208,BC,18/19,45
1073,M,-62.037396561406155,-33.74535708551937,97.011208,BC,18/19,45
1072,M,-62.03704656140616,-33.74570708551937,97.011208,BC,18/19,45
1071,M,-62.03774656140615,-33.74570708551937,97.011208,BC,18/19,45
1070,M,-62.037396561406155,-33.74605708551937,97.011208,BC,18/19,45
1068,M,-62.03774656140615,-33.74535708551937,97.011208,BC,18/19,45
1066,M,-62.03774656140615,-33.74605708551937,97.011208,BC,18/19,45
1074,M,-62.03754656140615,-33.74585708551937,97.011208,BC,18/19,45
1069,M,-62.03704656140616,-33.74605708551937,97.011208,BC,18/19,45
1067,M,-62.03704656140616,-33.74535708551937,97.011208,BC,18/19,45
18,M,-62.037396561406155,-33.74570708551937,97.011208,BC,18/19,45
1080,S,-62.039877032073925,-33.743720348429875,97.011208,BC,18/19,46
1081,S,-62.03917703207393,-33.74442034842987,97.011208,BC,18/19,46
1084,S,-62.03917703207393,-33.74407034842987,97.011208,BC,18/19,46
1079,S,-62.03917703207393,-33.743720348429875,97.011208,BC,18/19,46
1078,S,-62.039877032073925,-33.74442034842987,97.011208,BC,18/19,46
19,S,-62.03952703207393,-33.74407034842987,97.011208,BC,18/19,46
1085,S,-62.03952703207393,-33.743720348429875,97.011208,BC,18/19,46
1086,S,-62.039677032073925,-33.74422034842987,97.011208,BC,18/19,46
1087,S,-62.03937703207393,-33.743920348429874,97.011208,BC,18/19,46
1088,S,-62.039677032073925,-33.743920348429874,97.011208,BC,18/19,46
1089,S,-62.03937703207393,-33.74422034842987,97.011208,BC,18/19,46
1082,S,-62.03952703207393,-33.74442034842987,97.011208,BC,18/19,46
1083,S,-62.039877032073925,-33.74407034842987,97.011208,BC,18/19,46
1092,N,-62.14229014651103,-33.87909788148834,110.79263300000001,BC,18/19,49
1093,N,-62.141590146511035,-33.87979788148834,110.79263300000001,BC,18/19,49
1094,N,-62.14194014651103,-33.87979788148834,110.79263300000001,BC,18/19,49
1095,N,-62.14229014651103,-33.87944788148834,110.79263300000001,BC,18/19,49
1096,N,-62.141590146511035,-33.87944788148834,110.79263300000001,BC,18/19,49
1097,N,-62.14194014651103,-33.87909788148834,110.79263300000001,BC,18/19,49
20,N,-62.14194014651103,-33.87944788148834,110.79263300000001,BC,18/19,49
1098,N,-62.14209014651103,-33.87959788148834,110.79263300000001,BC,18/19,49
1099,N,-62.141790146511035,-33.87929788148834,110.79263300000001,BC,18/19,49
1100,N,-62.14209014651103,-33.87929788148834,110.79263300000001,BC,18/19,49
1101,N,-62.141790146511035,-33.87959788148834,110.79263300000001,BC,18/19,49
1091,N,-62.141590146511035,-33.87909788148834,110.79263300000001,BC,18/19,49
1090,N,-62.14229014651103,-33.87979788148834,110.79263300000001,BC,18/19,49
1102,M,-62.142151202771814,-33.88525773936866,108.525276,BC,18/19,52
1103,M,-62.14145120277182,-33.88455773936867,108.525276,BC,18/19,52
1107,M,-62.142151202771814,-33.884907739368664,108.525276,BC,18/19,52
21,M,-62.141801202771816,-33.884907739368664,108.525276,BC,18/19,52
1108,M,-62.14145120277182,-33.884907739368664,108.525276,BC,18/19,52
1109,M,-62.141801202771816,-33.88455773936867,108.525276,BC,18/19,52
1110,M,-62.141951202771814,-33.88505773936866,108.525276,BC,18/19,52
1111,M,-62.14165120277182,-33.884757739368666,108.525276,BC,18/19,52
1112,M,-62.141951202771814,-33.884757739368666,108.525276,BC,18/19,52
1113,M,-62.14165120277182,-33.88505773936866,108.525276,BC,18/19,52
1104,M,-62.142151202771814,-33.88455773936867,108.525276,BC,18/19,52
1105,M,-62.14145120277182,-33.88525773936866,108.525276,BC,18/19,52
1106,M,-62.141801202771816,-33.88525773936866,108.525276,BC,18/19,52
1117,S,-62.136402913580795,-33.88875647867912,108.29200700000001,BC,18/19,54
1115,S,-62.136402913580795,-33.888056478679125,108.29200700000001,BC,18/19,54
1114,S,-62.13710291358079,-33.88875647867912,108.29200700000001,BC,18/19,54
1119,S,-62.13710291358079,-33.88840647867912,108.29200700000001,BC,18/19,54
1120,S,-62.136402913580795,-33.88840647867912,108.29200700000001,BC,18/19,54
1121,S,-62.13675291358079,-33.888056478679125,108.29200700000001,BC,18/19,54
1122,S,-62.13690291358079,-33.88855647867912,108.29200700000001,BC,18/19,54
1123,S,-62.136602913580795,-33.888256478679125,108.29200700000001,BC,18/19,54
1124,S,-62.13690291358079,-33.888256478679125,108.29200700000001,BC,18/19,54
1118,S,-62.13675291358079,-33.88875647867912,108.29200700000001,BC,18/19,54
1116,S,-62.13710291358079,-33.888056478679125,108.29200700000001,BC,18/19,54
1125,S,-62.136602913580795,-33.88855647867912,108.29200700000001,BC,18/19,54
22,S,-62.13675291358079,-33.88840647867912,108.29200700000001,BC,18/19,54
1134,N,-62.131020961954576,-33.886864798468224,106.845757,BC,18/19,55
23,N,-62.13087096195458,-33.886714798468226,106.845757,BC,18/19,55
1128,N,-62.131220961954575,-33.88636479846823,106.845757,BC,18/19,55
1129,N,-62.13052096195458,-33.887064798468224,106.845757,BC,18/19,55
1130,N,-62.13087096195458,-33.887064798468224,106.845757,BC,18/19,55
1131,N,-62.131220961954575,-33.886714798468226,106.845757,BC,18/19,55
1132,N,-62.13052096195458,-33.886714798468226,106.845757,BC,18/19,55
1133,N,-62.13087096195458,-33.88636479846823,106.845757,BC,18/19,55
1126,N,-62.131220961954575,-33.887064798468224,106.845757,BC,18/19,55
1135,N,-62.13072096195458,-33.88656479846823,106.845757,BC,18/19,55
1136,N,-62.131020961954576,-33.88656479846823,106.845757,BC,18/19,55
1137,N,-62.13072096195458,-33.886864798468224,106.845757,BC,18/19,55
1127,N,-62.13052096195458,-33.88636479846823,106.845757,BC,18/19,55
1138,S,-62.14682897532497,-33.87110752803805,113.059998,BC,18/19,57
1139,S,-62.14612897532498,-33.87040752803806,113.059998,BC,18/19,57
1140,S,-62.14682897532497,-33.87040752803806,113.059998,BC,18/19,57
1141,S,-62.14612897532498,-33.87110752803805,113.059998,BC,18/19,57
1142,S,-62.146478975324975,-33.87110752803805,113.059998,BC,18/19,57
1146,S,-62.14662897532497,-33.87090752803805,113.059998,BC,18/19,57
1145,S,-62.146478975324975,-33.87040752803806,113.059998,BC,18/19,57
24,S,-62.146478975324975,-33.870757528038055,113.059998,BC,18/19,57
1147,S,-62.14632897532498,-33.87060752803806,113.059998,BC,18/19,57
1148,S,-62.14662897532497,-33.87060752803806,113.059998,BC,18/19,57
1149,S,-62.14632897532498,-33.87090752803805,113.059998,BC,18/19,57
1143,S,-62.14682897532497,-33.870757528038055,113.059998,BC,18/19,57
1144,S,-62.14612897532498,-33.870757528038055,113.059998,BC,18/19,57
1155,S,-62.146551087846575,-33.8759872272956,108.62791399999999,BC,18/19,60
1154,S,-62.14620108784658,-33.8763372272956,108.62791399999999,BC,18/19,60
1157,S,-62.14620108784658,-33.875637227295606,108.62791399999999,BC,18/19,60
1152,S,-62.146551087846575,-33.875637227295606,108.62791399999999,BC,18/19,60
1151,S,-62.14585108784658,-33.875637227295606,108.62791399999999,BC,18/19,60
1150,S,-62.146551087846575,-33.8763372272956,108.62791399999999,BC,18/19,60
1158,S,-62.146351087846575,-33.8761372272956,108.62791399999999,BC,18/19,60
1160,S,-62.146351087846575,-33.875837227295605,108.62791399999999,BC,18/19,60
1161,S,-62.14605108784658,-33.8761372272956,108.62791399999999,BC,18/19,60
1156,S,-62.14585108784658,-33.8759872272956,108.62791399999999,BC,18/19,60
1153,S,-62.14585108784658,-33.8763372272956,108.62791399999999,BC,18/19,60
1159,S,-62.14605108784658,-33.875837227295605,108.62791399999999,BC,18/19,60
25,S,-62.14620108784658,-33.8759872272956,108.62791399999999,BC,18/19,60
1171,N,-62.14169751735156,-33.87602948954359,110.80196399999998,BC,18/19,61
1173,N,-62.14169751735156,-33.876329489543586,110.80196399999998,BC,18/19,61
1172,N,-62.141997517351555,-33.87602948954359,110.80196399999998,BC,18/19,61
1170,N,-62.141997517351555,-33.876329489543586,110.80196399999998,BC,18/19,61
1169,N,-62.14184751735156,-33.87582948954359,110.80196399999998,BC,18/19,61
1168,N,-62.14149751735156,-33.87617948954359,110.80196399999998,BC,18/19,61
1167,N,-62.142197517351555,-33.87617948954359,110.80196399999998,BC,18/19,61
1166,N,-62.14184751735156,-33.876529489543586,110.80196399999998,BC,18/19,61
1165,N,-62.14149751735156,-33.876529489543586,110.80196399999998,BC,18/19,61
1164,N,-62.142197517351555,-33.87582948954359,110.80196399999998,BC,18/19,61
1162,N,-62.142197517351555,-33.876529489543586,110.80196399999998,BC,18/19,61
26,N,-62.14184751735156,-33.87617948954359,110.80196399999998,BC,18/19,61
1163,N,-62.14149751735156,-33.87582948954359,110.80196399999998,BC,18/19,61
27,N,-62.145784256628964,-33.875179721124226,110.80196399999998,BC,18/19,62
1179,N,-62.14613425662896,-33.875179721124226,110.80196399999998,BC,18/19,62
1178,N,-62.145784256628964,-33.875529721124224,110.80196399999998,BC,18/19,62
1177,N,-62.14543425662897,-33.875529721124224,110.80196399999998,BC,18/19,62
1176,N,-62.14613425662896,-33.87482972112423,110.80196399999998,BC,18/19,62
1175,N,-62.14543425662897,-33.87482972112423,110.80196399999998,BC,18/19,62
1174,N,-62.14613425662896,-33.875529721124224,110.80196399999998,BC,18/19,62
1182,N,-62.14593425662896,-33.875329721124224,110.80196399999998,BC,18/19,62
1183,N,-62.145634256628966,-33.87502972112423,110.80196399999998,BC,18/19,62
1181,N,-62.145784256628964,-33.87482972112423,110.80196399999998,BC,18/19,62
1180,N,-62.14543425662897,-33.875179721124226,110.80196399999998,BC,18/19,62
1185,N,-62.145634256628966,-33.875329721124224,110.80196399999998,BC,18/19,62
1184,N,-62.14593425662896,-33.87502972112423,110.80196399999998,BC,18/19,62
1190,S,-62.147822098137254,-33.878605894222055,107.27496299999999,BC,18/19,64
1189,S,-62.14747209813726,-33.878605894222055,107.27496299999999,BC,18/19,64
1193,S,-62.147822098137254,-33.87790589422206,107.27496299999999,BC,18/19,64
1194,S,-62.14797209813725,-33.878405894222055,107.27496299999999,BC,18/19,64
1188,S,-62.14817209813725,-33.87790589422206,107.27496299999999,BC,18/19,64
1187,S,-62.14747209813726,-33.87790589422206,107.27496299999999,BC,18/19,64
1186,S,-62.14817209813725,-33.878605894222055,107.27496299999999,BC,18/19,64
1191,S,-62.14817209813725,-33.87825589422206,107.27496299999999,BC,18/19,64
1192,S,-62.14747209813726,-33.87825589422206,107.27496299999999,BC,18/19,64
1196,S,-62.14797209813725,-33.87810589422206,107.27496299999999,BC,18/19,64
