Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId
2664,S,-61.90324612803832,-33.58194127329199,104.848984,BC,19/20,574
2662,S,-61.903596128038316,-33.582291273291986,104.848984,BC,19/20,574
2661,S,-61.90324612803832,-33.58264127329198,104.848984,BC,19/20,574
2657,S,-61.903596128038316,-33.58264127329198,104.848984,BC,19/20,574
172,S,-61.90324612803832,-33.582291273291986,104.848984,BC,19/20,574
2658,S,-61.90289612803832,-33.58194127329199,104.848984,BC,19/20,574
2665,S,-61.90339612803832,-33.582441273291984,104.848984,BC,19/20,574
2659,S,-61.903596128038316,-33.58194127329199,104.848984,BC,19/20,574
2660,S,-61.90289612803832,-33.58264127329198,104.848984,BC,19/20,574
2668,S,-61.90309612803832,-33.582441273291984,104.848984,BC,19/20,574
2666,S,-61.90309612803832,-33.58214127329199,104.848984,BC,19/20,574
2667,S,-61.90339612803832,-33.58214127329199,104.848984,BC,19/20,574
7367,S,-61.908407563026685,-33.57391807033073,112.41617600000001,BC,19/20,576
7366,S,-61.90910756302668,-33.57391807033073,112.41617600000001,BC,19/20,576
7365,S,-61.90875756302668,-33.574268070330724,112.41617600000001,BC,19/20,576
7364,S,-61.908407563026685,-33.574268070330724,112.41617600000001,BC,19/20,576
7363,S,-61.90910756302668,-33.57356807033073,112.41617600000001,BC,19/20,576
7361,S,-61.90910756302668,-33.574268070330724,112.41617600000001,BC,19/20,576
7368,S,-61.90875756302668,-33.57356807033073,112.41617600000001,BC,19/20,576
7369,S,-61.90890756302668,-33.574068070330725,112.41617600000001,BC,19/20,576
7372,S,-61.908607563026685,-33.574068070330725,112.41617600000001,BC,19/20,576
7370,S,-61.908607563026685,-33.57376807033073,112.41617600000001,BC,19/20,576
7371,S,-61.90890756302668,-33.57376807033073,112.41617600000001,BC,19/20,576
564,S,-61.90875756302668,-33.57391807033073,112.41617600000001,BC,19/20,576
7362,S,-61.908407563026685,-33.57356807033073,112.41617600000001,BC,19/20,576
1221,M,-61.91213852734728,-33.57071789577091,109.747597,BC,19/20,578
1228,M,-61.91198852734728,-33.57051789577091,109.747597,BC,19/20,578
1227,M,-61.91228852734728,-33.57021789577092,109.747597,BC,19/20,578
1226,M,-61.91198852734728,-33.57021789577092,109.747597,BC,19/20,578
1224,M,-61.91213852734728,-33.57001789577092,109.747597,BC,19/20,578
1223,M,-61.911788527347284,-33.570367895770914,109.747597,BC,19/20,578
1222,M,-61.91248852734728,-33.570367895770914,109.747597,BC,19/20,578
1220,M,-61.911788527347284,-33.57071789577091,109.747597,BC,19/20,578
1225,M,-61.91228852734728,-33.57051789577091,109.747597,BC,19/20,578
1219,M,-61.91248852734728,-33.57001789577092,109.747597,BC,19/20,578
1218,M,-61.911788527347284,-33.57001789577092,109.747597,BC,19/20,578
1217,M,-61.91248852734728,-33.57071789577091,109.747597,BC,19/20,578
52,M,-61.91213852734728,-33.570367895770914,109.747597,BC,19/20,578
6515,M,-61.921792476569856,-33.56766657819572,105.819374,BC,19/20,579
6514,M,-61.92249247656985,-33.56766657819572,105.819374,BC,19/20,579
6519,M,-61.92229247656985,-33.56751657819572,105.819374,BC,19/20,579
493,M,-61.92214247656985,-33.56766657819572,105.819374,BC,19/20,579
6513,M,-61.92214247656985,-33.56801657819572,105.819374,BC,19/20,579
6512,M,-61.921792476569856,-33.56801657819572,105.819374,BC,19/20,579
6511,M,-61.92249247656985,-33.56731657819572,105.819374,BC,19/20,579
6510,M,-61.921792476569856,-33.56731657819572,105.819374,BC,19/20,579
6518,M,-61.921992476569855,-33.56751657819572,105.819374,BC,19/20,579
6520,M,-61.921992476569855,-33.56781657819572,105.819374,BC,19/20,579
6509,M,-61.92249247656985,-33.56801657819572,105.819374,BC,19/20,579
6516,M,-61.92214247656985,-33.56731657819572,105.819374,BC,19/20,579
6517,M,-61.92229247656985,-33.56781657819572,105.819374,BC,19/20,579
5092,S,-61.916249468682814,-33.56442051619237,105.819374,BC,19/20,580
5081,S,-61.91674946868281,-33.56462051619237,105.819374,BC,19/20,580
5089,S,-61.91654946868281,-33.56442051619237,105.819374,BC,19/20,580
5088,S,-61.91639946868281,-33.563920516192375,105.819374,BC,19/20,580
374,S,-61.91639946868281,-33.56427051619237,105.819374,BC,19/20,580
5082,S,-61.916049468682814,-33.563920516192375,105.819374,BC,19/20,580
5091,S,-61.91654946868281,-33.564120516192375,105.819374,BC,19/20,580
5084,S,-61.916049468682814,-33.56462051619237,105.819374,BC,19/20,580
5085,S,-61.91639946868281,-33.56462051619237,105.819374,BC,19/20,580
5086,S,-61.91674946868281,-33.56427051619237,105.819374,BC,19/20,580
5087,S,-61.916049468682814,-33.56427051619237,105.819374,BC,19/20,580
5090,S,-61.916249468682814,-33.564120516192375,105.819374,BC,19/20,580
5083,S,-61.91674946868281,-33.563920516192375,105.819374,BC,19/20,580
1299,N,-61.92590501378912,-33.67974289584173,102.982849,BC,19/20,585
1298,N,-61.925605013789124,-33.67974289584173,102.982849,BC,19/20,585
1297,N,-61.92590501378912,-33.68004289584172,102.982849,BC,19/20,585
1296,N,-61.92575501378912,-33.67954289584173,102.982849,BC,19/20,585
1295,N,-61.925405013789124,-33.679892895841725,102.982849,BC,19/20,585
1293,N,-61.92575501378912,-33.68024289584172,102.982849,BC,19/20,585
1294,N,-61.92610501378912,-33.679892895841725,102.982849,BC,19/20,585
1292,N,-61.925405013789124,-33.68024289584172,102.982849,BC,19/20,585
1291,N,-61.92610501378912,-33.67954289584173,102.982849,BC,19/20,585
1290,N,-61.925405013789124,-33.67954289584173,102.982849,BC,19/20,585
1289,N,-61.92610501378912,-33.68024289584172,102.982849,BC,19/20,585
58,N,-61.92575501378912,-33.679892895841725,102.982849,BC,19/20,585
1300,N,-61.925605013789124,-33.68004289584172,102.982849,BC,19/20,585
2633,S,-61.915545289609746,-33.682902157581935,103.160133,BC,19/20,588
2635,S,-61.915545289609746,-33.68220215758194,103.160133,BC,19/20,588
2641,S,-61.915345289609746,-33.682702157581936,103.160133,BC,19/20,588
2634,S,-61.91484528960975,-33.68220215758194,103.160133,BC,19/20,588
2636,S,-61.91484528960975,-33.682902157581935,103.160133,BC,19/20,588
2637,S,-61.91519528960975,-33.682902157581935,103.160133,BC,19/20,588
2638,S,-61.915545289609746,-33.68255215758194,103.160133,BC,19/20,588
170,S,-61.91519528960975,-33.68255215758194,103.160133,BC,19/20,588
2643,S,-61.915345289609746,-33.68240215758194,103.160133,BC,19/20,588
2640,S,-61.91519528960975,-33.68220215758194,103.160133,BC,19/20,588
2639,S,-61.91484528960975,-33.68255215758194,103.160133,BC,19/20,588
2642,S,-61.91504528960975,-33.68240215758194,103.160133,BC,19/20,588
2644,S,-61.91504528960975,-33.682702157581936,103.160133,BC,19/20,588
5903,M,-62.063344667377606,-33.69622624431428,111.865669,BC,19/20,593
442,M,-62.063694667377604,-33.69622624431428,111.865669,BC,19/20,593
5898,M,-62.063344667377606,-33.695876244314285,111.865669,BC,19/20,593
5904,M,-62.063694667377604,-33.695876244314285,111.865669,BC,19/20,593
5899,M,-62.0640446673776,-33.695876244314285,111.865669,BC,19/20,593
5907,M,-62.0638446673776,-33.696076244314284,111.865669,BC,19/20,593
5906,M,-62.063544667377606,-33.696076244314284,111.865669,BC,19/20,593
5900,M,-62.063344667377606,-33.69657624431428,111.865669,BC,19/20,593
5905,M,-62.0638446673776,-33.69637624431428,111.865669,BC,19/20,593
5901,M,-62.063694667377604,-33.69657624431428,111.865669,BC,19/20,593
5902,M,-62.0640446673776,-33.69622624431428,111.865669,BC,19/20,593
5908,M,-62.063544667377606,-33.69637624431428,111.865669,BC,19/20,593
5897,M,-62.0640446673776,-33.69657624431428,111.865669,BC,19/20,593
25,M,-62.064505172522956,-33.69796022522685,111.865669,BC,19/20,594
901,M,-62.064655172522954,-33.69811022522685,111.865669,BC,19/20,594
899,M,-62.06415517252296,-33.69796022522685,111.865669,BC,19/20,594
900,M,-62.064505172522956,-33.69761022522685,111.865669,BC,19/20,594
902,M,-62.06435517252296,-33.69781022522685,111.865669,BC,19/20,594
903,M,-62.064655172522954,-33.69781022522685,111.865669,BC,19/20,594
904,M,-62.06435517252296,-33.69811022522685,111.865669,BC,19/20,594
898,M,-62.064855172522954,-33.69796022522685,111.865669,BC,19/20,594
896,M,-62.06415517252296,-33.69831022522685,111.865669,BC,19/20,594
897,M,-62.064505172522956,-33.69831022522685,111.865669,BC,19/20,594
894,M,-62.06415517252296,-33.69761022522685,111.865669,BC,19/20,594
893,M,-62.064855172522954,-33.69831022522685,111.865669,BC,19/20,594
895,M,-62.064855172522954,-33.69761022522685,111.865669,BC,19/20,594
1124,s,-62.0610752529706,-33.69875334806814,112.59346000000001,BC,19/20,596
1123,s,-62.0617752529706,-33.69805334806814,112.59346000000001,BC,19/20,596
1126,s,-62.0617752529706,-33.69840334806814,112.59346000000001,BC,19/20,596
1127,s,-62.0610752529706,-33.69840334806814,112.59346000000001,BC,19/20,596
1128,s,-62.0614252529706,-33.69805334806814,112.59346000000001,BC,19/20,596
1122,s,-62.0610752529706,-33.69805334806814,112.59346000000001,BC,19/20,596
1129,s,-62.0615752529706,-33.69855334806814,112.59346000000001,BC,19/20,596
1125,s,-62.0614252529706,-33.69875334806814,112.59346000000001,BC,19/20,596
1130,s,-62.0612752529706,-33.69825334806814,112.59346000000001,BC,19/20,596
1131,s,-62.0615752529706,-33.69825334806814,112.59346000000001,BC,19/20,596
1132,s,-62.0612752529706,-33.69855334806814,112.59346000000001,BC,19/20,596
44,s,-62.0614252529706,-33.69840334806814,112.59346000000001,BC,19/20,596
1121,s,-62.0617752529706,-33.69875334806814,112.59346000000001,BC,19/20,596
5775,M,-61.89371638087392,-33.66212802798375,104.37312299999999,BC,19/20,597
5776,M,-61.89341638087392,-33.662428027983744,104.37312299999999,BC,19/20,597
431,M,-61.89356638087392,-33.662278027983746,104.37312299999999,BC,19/20,597
5774,M,-61.89341638087392,-33.66212802798375,104.37312299999999,BC,19/20,597
5766,M,-61.89321638087392,-33.66192802798375,104.37312299999999,BC,19/20,597
5767,M,-61.89391638087392,-33.66192802798375,104.37312299999999,BC,19/20,597
5768,M,-61.89321638087392,-33.66262802798374,104.37312299999999,BC,19/20,597
5769,M,-61.89356638087392,-33.66262802798374,104.37312299999999,BC,19/20,597
5770,M,-61.89391638087392,-33.662278027983746,104.37312299999999,BC,19/20,597
5771,M,-61.89321638087392,-33.662278027983746,104.37312299999999,BC,19/20,597
5772,M,-61.89356638087392,-33.66192802798375,104.37312299999999,BC,19/20,597
5773,M,-61.89371638087392,-33.662428027983744,104.37312299999999,BC,19/20,597
5765,M,-61.89391638087392,-33.66262802798374,104.37312299999999,BC,19/20,597
7617,S,-61.88786968756661,-33.658233384970494,104.102531,BC,19/20,599
7618,S,-61.888219687566604,-33.657883384970496,104.102531,BC,19/20,599
7619,S,-61.88751968756661,-33.657883384970496,104.102531,BC,19/20,599
7614,S,-61.88751968756661,-33.6575333849705,104.102531,BC,19/20,599
7615,S,-61.888219687566604,-33.6575333849705,104.102531,BC,19/20,599
7616,S,-61.88751968756661,-33.658233384970494,104.102531,BC,19/20,599
585,S,-61.88786968756661,-33.657883384970496,104.102531,BC,19/20,599
7620,S,-61.88786968756661,-33.6575333849705,104.102531,BC,19/20,599
7613,S,-61.888219687566604,-33.658233384970494,104.102531,BC,19/20,599
7621,S,-61.888019687566604,-33.658033384970494,104.102531,BC,19/20,599
7624,S,-61.88771968756661,-33.658033384970494,104.102531,BC,19/20,599
7622,S,-61.88771968756661,-33.6577333849705,104.102531,BC,19/20,599
7623,S,-61.888019687566604,-33.6577333849705,104.102531,BC,19/20,599
2260,S,-61.88355137539054,-33.66335318738442,104.102531,BC,19/20,600
2259,S,-61.883851375390535,-33.66305318738443,104.102531,BC,19/20,600
2258,S,-61.88355137539054,-33.66305318738443,104.102531,BC,19/20,600
2257,S,-61.883851375390535,-33.66335318738442,104.102531,BC,19/20,600
138,S,-61.88370137539054,-33.663203187384426,104.102531,BC,19/20,600
2254,S,-61.884051375390534,-33.663203187384426,104.102531,BC,19/20,600
2253,S,-61.88370137539054,-33.66355318738442,104.102531,BC,19/20,600
2252,S,-61.88335137539054,-33.66355318738442,104.102531,BC,19/20,600
2251,S,-61.884051375390534,-33.66285318738443,104.102531,BC,19/20,600
2250,S,-61.88335137539054,-33.66285318738443,104.102531,BC,19/20,600
2249,S,-61.884051375390534,-33.66355318738442,104.102531,BC,19/20,600
2255,S,-61.88335137539054,-33.663203187384426,104.102531,BC,19/20,600
2256,S,-61.88370137539054,-33.66285318738443,104.102531,BC,19/20,600
2465,M,-61.88141144434568,-33.65611308219632,104.046547,BC,19/20,601
2469,M,-61.88106144434568,-33.65611308219632,104.046547,BC,19/20,601
2470,M,-61.88141144434568,-33.65576308219632,104.046547,BC,19/20,601
2466,M,-61.880711444345685,-33.655413082196326,104.046547,BC,19/20,601
2471,M,-61.880711444345685,-33.65576308219632,104.046547,BC,19/20,601
2472,M,-61.88106144434568,-33.655413082196326,104.046547,BC,19/20,601
156,M,-61.88106144434568,-33.65576308219632,104.046547,BC,19/20,601
2468,M,-61.880711444345685,-33.65611308219632,104.046547,BC,19/20,601
2473,M,-61.88121144434568,-33.65591308219632,104.046547,BC,19/20,601
2476,M,-61.880911444345685,-33.65591308219632,104.046547,BC,19/20,601
2475,M,-61.88121144434568,-33.655613082196325,104.046547,BC,19/20,601
2467,M,-61.88141144434568,-33.655413082196326,104.046547,BC,19/20,601
2474,M,-61.880911444345685,-33.655613082196325,104.046547,BC,19/20,601
4355,s,-61.87584841347361,-33.66166124952288,104.046547,BC,19/20,602
4351,s,-61.87654841347361,-33.66131124952288,104.046547,BC,19/20,602
4350,s,-61.87584841347361,-33.66131124952288,104.046547,BC,19/20,602
4354,s,-61.87654841347361,-33.66166124952288,104.046547,BC,19/20,602
4352,s,-61.87584841347361,-33.66201124952288,104.046547,BC,19/20,602
4360,s,-61.87604841347361,-33.66181124952288,104.046547,BC,19/20,602
4359,s,-61.87634841347361,-33.66151124952288,104.046547,BC,19/20,602
4358,s,-61.87604841347361,-33.66151124952288,104.046547,BC,19/20,602
4357,s,-61.87634841347361,-33.66181124952288,104.046547,BC,19/20,602
4356,s,-61.87619841347361,-33.66131124952288,104.046547,BC,19/20,602
313,s,-61.87619841347361,-33.66166124952288,104.046547,BC,19/20,602
4353,s,-61.87619841347361,-33.66201124952288,104.046547,BC,19/20,602
4349,s,-61.87654841347361,-33.66201124952288,104.046547,BC,19/20,602
4979,S,-61.87404214486398,-33.65279457054441,106.211266,BC,19/20,603
4977,S,-61.874392144863975,-33.653144570544406,106.211266,BC,19/20,603
4980,S,-61.874392144863975,-33.65244457054441,106.211266,BC,19/20,603
365,S,-61.874392144863975,-33.65279457054441,106.211266,BC,19/20,603
4976,S,-61.87404214486398,-33.653144570544406,106.211266,BC,19/20,603
4975,S,-61.87474214486397,-33.65244457054441,106.211266,BC,19/20,603
4974,S,-61.87404214486398,-33.65244457054441,106.211266,BC,19/20,603
4973,S,-61.87474214486397,-33.653144570544406,106.211266,BC,19/20,603
4981,S,-61.87454214486397,-33.652944570544406,106.211266,BC,19/20,603
4982,S,-61.87424214486398,-33.65264457054441,106.211266,BC,19/20,603
4983,S,-61.87454214486397,-33.65264457054441,106.211266,BC,19/20,603
4978,S,-61.87474214486397,-33.65279457054441,106.211266,BC,19/20,603
4984,S,-61.87424214486398,-33.652944570544406,106.211266,BC,19/20,603
2009,M,-61.917073670740955,-33.67496266860054,104.92363,BC,19/20,605
2018,M,-61.91657367074096,-33.67446266860055,104.92363,BC,19/20,605
2016,M,-61.91672367074096,-33.67426266860055,104.92363,BC,19/20,605
2015,M,-61.91637367074096,-33.674612668600545,104.92363,BC,19/20,605
2019,M,-61.916873670740955,-33.67446266860055,104.92363,BC,19/20,605
2014,M,-61.917073670740955,-33.674612668600545,104.92363,BC,19/20,605
2013,M,-61.91672367074096,-33.67496266860054,104.92363,BC,19/20,605
2012,M,-61.91637367074096,-33.67496266860054,104.92363,BC,19/20,605
2011,M,-61.917073670740955,-33.67426266860055,104.92363,BC,19/20,605
2010,M,-61.91637367074096,-33.67426266860055,104.92363,BC,19/20,605
2017,M,-61.916873670740955,-33.67476266860054,104.92363,BC,19/20,605
118,M,-61.91672367074096,-33.674612668600545,104.92363,BC,19/20,605
2020,M,-61.91657367074096,-33.67476266860054,104.92363,BC,19/20,605
5846,M,-61.91379479595693,-33.672998022581616,105.11024499999999,BC,19/20,607
5848,M,-61.91379479595693,-33.67329802258161,105.11024499999999,BC,19/20,607
5847,M,-61.91409479595693,-33.672998022581616,105.11024499999999,BC,19/20,607
5840,M,-61.91359479595693,-33.67349802258161,105.11024499999999,BC,19/20,607
437,M,-61.91394479595693,-33.673148022581614,105.11024499999999,BC,19/20,607
5837,M,-61.91429479595693,-33.67349802258161,105.11024499999999,BC,19/20,607
5845,M,-61.91409479595693,-33.67329802258161,105.11024499999999,BC,19/20,607
5843,M,-61.91359479595693,-33.673148022581614,105.11024499999999,BC,19/20,607
5844,M,-61.91394479595693,-33.67279802258162,105.11024499999999,BC,19/20,607
5838,M,-61.91359479595693,-33.67279802258162,105.11024499999999,BC,19/20,607
5839,M,-61.91429479595693,-33.67279802258162,105.11024499999999,BC,19/20,607
5841,M,-61.91394479595693,-33.67349802258161,105.11024499999999,BC,19/20,607
5842,M,-61.91429479595693,-33.673148022581614,105.11024499999999,BC,19/20,607
1333,M,-61.91057488789712,-33.671563541087956,103.663986,BC,19/20,609
1329,M,-61.91042488789712,-33.671763541087955,103.663986,BC,19/20,609
1332,M,-61.91042488789712,-33.67106354108796,103.663986,BC,19/20,609
1328,M,-61.910074887897125,-33.671763541087955,103.663986,BC,19/20,609
1327,M,-61.91077488789712,-33.67106354108796,103.663986,BC,19/20,609
1326,M,-61.910074887897125,-33.67106354108796,103.663986,BC,19/20,609
1331,M,-61.910074887897125,-33.67141354108796,103.663986,BC,19/20,609
